枠,実戦採用順位,単体貢献順位,キャラID,名前,コスト,HP,Power,スキルターン,スキル種類,機会勝率差,安定補正後差,同一4枠差し替え勝率差,差し替え安定補正後差,候補勝率,代替勝率,候補デッキ,代替デッキ,同一4枠差し替えデッキ,評価状態
1,862,862,em-cdd2ac5f0a12,クイーンなコンク様,44,3578,2385,1,damage_reduction,-0.3125,-0.3776,-0.2917,-0.3607,0.5694,0.8819,クイーンなコンク様 / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,complete
1,863,863,em-67859050336b,マジ☆マシニッさん,36,4089,4430,6,multi_hit_attack,-0.3125,-0.38,-0.2917,-0.3619,0.5694,0.8819,マジ☆マシニッさん / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,complete
1,864,864,em-8522b1e6c291,百華百彩久連子,55,5282,5282,3,multi_hit_attack,-0.3542,-0.4228,-0.2847,-0.3626,0.5278,0.8819,百華百彩久連子 / 地獄雀！阿蘇さん / ヤル気勢！うっす様 / 大森銀さん / 唸る！叡智通,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,アエネウスと弟くん / 地獄雀！阿蘇さん / ヤル気勢！うっす様 / 大森銀さん / 唸る！叡智通,complete
1,865,865,em-e15fbf6ecd0c,シャーロック&エッジュ,41,4260,5112,2,skill_reduction,-0.3194,-0.3891,-0.2986,-0.364,0.5625,0.8819,シャーロック&エッジュ / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,partial-skill-support
1,866,866,em-d0ab2c82078b,デルモンテ嬢,23,3020,453,6,attribute_guard,-0.3056,-0.3744,-0.2917,-0.3652,0.5764,0.8819,デルモンテ嬢 / カルボ姉（ねえ） / 漆黒及び純白のポワン / シミ / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / シミ / 巨大カンテツ,complete
1,867,867,em-a3563f41a151,ラクダンデス隊長,38,4941,3578,2,guard,-0.3125,-0.3835,-0.2986,-0.3652,0.5694,0.8819,ラクダンデス隊長 / 乗っとるダム制度君 / 漆黒及び純白のポワン / 月見だよ！叡智州利偉 / ハトラちゃん,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / 乗っとるダム制度君 / 漆黒及び純白のポワン / 月見だよ！叡智州利偉 / ハトラちゃん,complete
1,868,869,em-6cd949ff7539,?????,53,1842,6475,2,guard,-0.3194,-0.3868,-0.2986,-0.3652,0.5625,0.8819,????? / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,complete
1,869,868,em-ad53908276ac,ピコ島ぴーこ,47,4007,5112,1,heal,-0.3194,-0.3914,-0.2986,-0.3652,0.5625,0.8819,ピコ島ぴーこ / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,complete
1,870,870,em-ad82a61bcc2a,ｺﾄﾖﾛ!巳ーちゃん様,55,6901,3451,4,damage_reduction,-0.3681,-0.4313,-0.2986,-0.3652,0.5139,0.8819,ｺﾄﾖﾛ!巳ーちゃん様 / 地獄雀！阿蘇さん / ヤル気勢！うっす様 / 大森銀さん / 唸る！叡智通,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,アエネウスと弟くん / 地獄雀！阿蘇さん / ヤル気勢！うっす様 / 大森銀さん / 唸る！叡智通,complete
1,871,872,em-b54ea6cda2a4,塚井さん,38,3817,2999,2,attack_buff,-0.3125,-0.3846,-0.2986,-0.3664,0.5694,0.8819,塚井さん / 乗っとるダム制度君 / 漆黒及び純白のポワン / 月見だよ！叡智州利偉 / ハトラちゃん,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / 乗っとるダム制度君 / 漆黒及び純白のポワン / 月見だよ！叡智州利偉 / ハトラちゃん,complete
1,872,871,em-98053d851e29,炎上魔女ベファーナ,59,2088,3748,2,revive,-0.4722,-0.5403,-0.2986,-0.3664,0.4097,0.8819,炎上魔女ベファーナ / ペーチパイセン / ヤル気勢！うっす様 / 夜魔・マヤー / おこしんMK-2,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,アエネウスと弟くん / ペーチパイセン / ヤル気勢！うっす様 / 夜魔・マヤー / おこしんMK-2,complete
1,873,873,em-b8872ecc31c1,オバケな☆らんちぇん,31,1533,5367,5,attribute_guard,-0.3194,-0.3925,-0.2986,-0.3676,0.5625,0.8819,オバケな☆らんちぇん / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,complete
1,874,874,em-9974d2b554c4,ｼｬﾐｯ子！シャーミー君,36,4652,3919,1,attack_buff,-0.3264,-0.3911,-0.3056,-0.372,0.5556,0.8819,ｼｬﾐｯ子！シャーミー君 / ペーチパイセン / 漆黒及び純白のポワン / あっぴーの外出 / ネオけいび,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / ペーチパイセン / 漆黒及び純白のポワン / あっぴーの外出 / ネオけいび,complete
1,875,876,em-9ec6297ea6ca,バスてとにゃん,38,4260,4771,3,attack_buff,-0.3264,-0.3947,-0.3056,-0.3732,0.5556,0.8819,バスてとにゃん / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,complete
1,876,875,em-682cda3863fb,脱力コンビあろま＆るる,48,3067,5623,2,skill_reduction,-0.3264,-0.3936,-0.3056,-0.3732,0.5556,0.8819,脱力コンビあろま＆るる / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,partial-skill-support
1,877,878,em-96c8b7af6f5c,ネギtheダーウィン,30,5112,0,5,attribute_change,-0.3194,-0.388,-0.3056,-0.3744,0.5625,0.8819,ネギtheダーウィン / 乗っとるダム制度君 / 漆黒及び純白のポワン / 月見だよ！叡智州利偉 / ハトラちゃん,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / 乗っとるダム制度君 / 漆黒及び純白のポワン / 月見だよ！叡智州利偉 / ハトラちゃん,complete
1,878,877,em-dfbe69861ff7,餅もちにくぁうさん,36,3449,3789,1,damage_reduction,-0.3264,-0.3936,-0.3056,-0.3744,0.5556,0.8819,餅もちにくぁうさん / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,complete
1,879,879,em-7914d5cdb04d,芋神よしあき,32,4130,2753,3,multi_hit_attack,-0.3264,-0.3971,-0.3125,-0.3788,0.5556,0.8819,芋神よしあき / 乗っとるダム制度君 / 漆黒及び純白のポワン / 月見だよ！叡智州利偉 / ハトラちゃん,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / 乗っとるダム制度君 / 漆黒及び純白のポワン / 月見だよ！叡智州利偉 / ハトラちゃん,complete
1,880,880,em-2def672b1533,バターリャ後悔王子,30,3213,3213,3,damage_reduction,-0.3333,-0.3991,-0.3125,-0.3788,0.5486,0.8819,バターリャ後悔王子 / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,complete
1,881,881,em-d74e6be8b4b9,クビキリギス,40,3800,3544,4,damage_reduction,-0.3194,-0.3903,-0.3056,-0.3789,0.5625,0.8819,クビキリギス / 乗っとるダム制度君 / 漆黒及び純白のポワン / 月見だよ！叡智州利偉 / ハトラちゃん,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / 乗っとるダム制度君 / 漆黒及び純白のポワン / 月見だよ！叡智州利偉 / ハトラちゃん,complete
1,882,882,em-41c5d9f739e4,健やか泰三,44,3052,5964,5,revive,-0.3333,-0.4027,-0.3125,-0.3812,0.5486,0.8819,健やか泰三 / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,complete
1,883,884,em-eea7e5ad714b,饅頭石餅子,30,3433,4114,5,attribute_guard,-0.3333,-0.3966,-0.3125,-0.3823,0.5486,0.8819,饅頭石餅子 / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,complete
1,884,883,em-8cb75e870411,マンいーたち,50,3408,6816,4,aoe_attack,-0.3333,-0.4015,-0.3125,-0.3823,0.5486,0.8819,マンいーたち / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,complete
1,885,885,em-2f3cf0f345e4,ふらっとウッズ子さん,59,5112,2272,0,attribute_guard,-0.375,-0.4452,-0.3056,-0.3852,0.5069,0.8819,ふらっとウッズ子さん / 地獄雀！阿蘇さん / ヤル気勢！うっす様 / 大森銀さん / 唸る！叡智通,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,アエネウスと弟くん / 地獄雀！阿蘇さん / ヤル気勢！うっす様 / 大森銀さん / 唸る！叡智通,complete
1,886,886,em-748c1a866dbc,Hey Yeah 清盛,75,11417,2896,3,guard,-0.4792,-0.5443,-0.3125,-0.3868,0.4028,0.8819,Hey Yeah 清盛 / ペーチパイセン / デンマーくん三世 / くーちゃん / 唸る！叡智通,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,三貴子アマテラス / ペーチパイセン / デンマーくん三世 / くーちゃん / 唸る！叡智通,complete
1,887,887,em-960c8d1446c2,GC・アガッシィΩ,42,3578,3578,4,multi_hit_attack,-0.3264,-0.3924,-0.3125,-0.3889,0.5556,0.8819,GC・アガッシィΩ / 乗っとるダム制度君 / 漆黒及び純白のポワン / 月見だよ！叡智州利偉 / ハトラちゃん,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / 乗っとるダム制度君 / 漆黒及び純白のポワン / 月見だよ！叡智州利偉 / ハトラちゃん,complete
1,888,888,em-7d5a30231904,「ふ」じゃなくてふゅーま,60,4260,2556,0,attribute_change,-0.3819,-0.4471,-0.3125,-0.39,0.5,0.8819,「ふ」じゃなくてふゅーま / 地獄雀！阿蘇さん / ヤル気勢！うっす様 / 大森銀さん / 唸る！叡智通,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,アエネウスと弟くん / 地獄雀！阿蘇さん / ヤル気勢！うっす様 / 大森銀さん / 唸る！叡智通,complete
1,889,890,em-2c08686a6d88,猿もの追い払いネキ,42,4171,3977,5,damage_reduction,-0.3403,-0.4071,-0.3194,-0.3925,0.5417,0.8819,猿もの追い払いネキ / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,complete
1,890,889,em-29be2edf2271,餅子・ﾏｰﾒｲﾄﾞｽﾀｲﾙ,60,4797,5308,5,damage_reduction,-0.3889,-0.4573,-0.3194,-0.3925,0.4931,0.8819,餅子・ﾏｰﾒｲﾄﾞｽﾀｲﾙ / 地獄雀！阿蘇さん / ヤル気勢！うっす様 / 大森銀さん / 唸る！叡智通,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,アエネウスと弟くん / 地獄雀！阿蘇さん / ヤル気勢！うっす様 / 大森銀さん / 唸る！叡智通,complete
1,891,891,em-454ebee4a0cd,3人はフォニピュア,60,4941,3578,2,damage_reduction,-0.3958,-0.4615,-0.3264,-0.4004,0.4861,0.8819,3人はフォニピュア / 地獄雀！阿蘇さん / ヤル気勢！うっす様 / 大森銀さん / 唸る！叡智通,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,アエネウスと弟くん / 地獄雀！阿蘇さん / ヤル気勢！うっす様 / 大森銀さん / 唸る！叡智通,complete
1,892,892,em-eb57ed2cb1f2,ペパりんズクッキング,60,6305,3237,3,delay,-0.4028,-0.4669,-0.3333,-0.4082,0.4792,0.8819,ペパりんズクッキング / 地獄雀！阿蘇さん / ヤル気勢！うっす様 / 大森銀さん / 唸る！叡智通,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,アエネウスと弟くん / 地獄雀！阿蘇さん / ヤル気勢！うっす様 / 大森銀さん / 唸る！叡智通,partial-skill-support
1,893,893,em-14d31235a3f8,かっちゃんのBIG強飯,48,3067,4601,4,attack_buff,-0.3611,-0.4234,-0.3403,-0.4082,0.5208,0.8819,かっちゃんのBIG強飯 / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,complete
1,894,895,em-f53bffc021ea,曲弾動物ウーミン,33,2999,3544,5,skill_reduction,-0.3611,-0.4247,-0.3403,-0.4106,0.5208,0.8819,曲弾動物ウーミン / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,partial-skill-support
1,895,894,em-68c24ce7bf95,女帝！カるたーニャ,40,3408,3408,4,attack_buff,-0.3611,-0.4272,-0.3403,-0.4106,0.5208,0.8819,女帝！カるたーニャ / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,complete
1,896,896,em-2b9338d5254c,電撃のびゃ子,58,2641,6219,0,attack_buff,-0.4028,-0.4693,-0.3403,-0.4117,0.4792,0.8819,電撃のびゃ子 / 地獄雀！阿蘇さん / ヤル気勢！うっす様 / 愛のぴよ子 / 唸る！叡智通,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,アエネウスと弟くん / 地獄雀！阿蘇さん / ヤル気勢！うっす様 / 愛のぴよ子 / 唸る！叡智通,complete
1,897,897,em-db7ee0abcada,ＫＲ２ジョーの戦い,30,2385,4601,3,damage_reduction,-0.3681,-0.4338,-0.3472,-0.4138,0.5139,0.8819,ＫＲ２ジョーの戦い / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,complete
1,898,898,em-1e4dd5118669,三春瀧さくら,38,3919,3408,4,damage_reduction,-0.3542,-0.424,-0.3403,-0.4139,0.5278,0.8819,三春瀧さくら / 乗っとるダム制度君 / 漆黒及び純白のポワン / 月見だよ！叡智州利偉 / ハトラちゃん,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / 乗っとるダム制度君 / 漆黒及び純白のポワン / 月見だよ！叡智州利偉 / ハトラちゃん,complete
1,899,899,em-32ef1535a66a,ハバキたん,60,6816,4260,3,damage_reduction,-0.4097,-0.4771,-0.3403,-0.415,0.4722,0.8819,ハバキたん / 地獄雀！阿蘇さん / ヤル気勢！うっす様 / 大森銀さん / 唸る！叡智通,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,アエネウスと弟くん / 地獄雀！阿蘇さん / ヤル気勢！うっす様 / 大森銀さん / 唸る！叡智通,complete
1,900,900,em-ffdcaffc4a41,雑煮入り☆うるっしー,36,3443,3443,4,guard,-0.3681,-0.4326,-0.3472,-0.4173,0.5139,0.8819,雑煮入り☆うるっしー / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,complete
1,901,901,em-0454ff15fbd8,米倉英夫(ゆる),55,1,1,55,attribute_change,-0.5694,-0.6251,-0.3542,-0.4193,0.3125,0.8819,米倉英夫(ゆる) / カルボ姉（ねえ） / ヤル気勢！うっす様 / ヘヴィなじとっ子君 / おこしんMK-2,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / カルボ姉（ねえ） / ヤル気勢！うっす様 / ヘヴィなじとっ子君 / おこしんMK-2,complete
1,902,902,em-11f22e87203d,骨喰　花蟲,60,2300,5708,4,revive,-0.4167,-0.486,-0.3472,-0.4206,0.4653,0.8819,骨喰　花蟲 / 地獄雀！阿蘇さん / ヤル気勢！うっす様 / 大森銀さん / 唸る！叡智通,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,アエネウスと弟くん / 地獄雀！阿蘇さん / ヤル気勢！うっす様 / 大森銀さん / 唸る！叡智通,complete
1,903,903,em-e128354ca2de,シュレーダー帝,31,1795,3097,6,revive,-0.375,-0.4405,-0.3542,-0.4228,0.5069,0.8819,シュレーダー帝 / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,complete
1,904,904,em-c89260e1ef3b,曲芸師・ブンブク,60,6305,2996,4,revive,-0.4236,-0.4877,-0.3542,-0.4263,0.4583,0.8819,曲芸師・ブンブク / 地獄雀！阿蘇さん / ヤル気勢！うっす様 / 大森銀さん / 唸る！叡智通,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,アエネウスと弟くん / 地獄雀！阿蘇さん / ヤル気勢！うっす様 / 大森銀さん / 唸る！叡智通,complete
1,905,905,em-1211d6248533,ピンクなコンクさん,32,3067,2044,1,damage_reduction,-0.375,-0.4452,-0.3542,-0.4295,0.5069,0.8819,ピンクなコンクさん / 乗っとるダム制度君 / 漆黒及び純白のポワン / 月見だよ！叡智州利偉 / 勇者オトシゴ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / 乗っとるダム制度君 / 漆黒及び純白のポワン / 月見だよ！叡智州利偉 / 勇者オトシゴ,complete
1,906,906,em-d5465017bfd1,チュパカブ先輩,59,4819,2811,1,heal,-0.4236,-0.4902,-0.3542,-0.4376,0.4583,0.8819,チュパカブ先輩 / 地獄雀！阿蘇さん / ヤル気勢！うっす様 / 大森銀さん / 唸る！叡智通,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,アエネウスと弟くん / 地獄雀！阿蘇さん / ヤル気勢！うっす様 / 大森銀さん / 唸る！叡智通,complete
1,907,907,em-f7f78d464e92,ウミウサーヌ,60,3408,4601,3,guard,-0.4306,-0.4991,-0.3681,-0.4429,0.4514,0.8819,ウミウサーヌ / 地獄雀！阿蘇さん / ヤル気勢！うっす様 / 愛のぴよ子 / 唸る！叡智通,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,アエネウスと弟くん / 地獄雀！阿蘇さん / ヤル気勢！うっす様 / 愛のぴよ子 / 唸る！叡智通,complete
1,908,908,em-267a29792afd,ウーミン,33,2249,2658,5,skill_reduction,-0.3958,-0.4615,-0.375,-0.4429,0.4861,0.8819,ウーミン / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / ペーチパイセン / 漆黒及び純白のポワン / 夜魔・マヤー / ネオけいび,partial-skill-support
1,909,909,em-5f292317fd1c,墨染のＰＬぴよ子,60,3656,3656,5,attribute_change,-0.4444,-0.5109,-0.375,-0.4474,0.4375,0.8819,墨染のＰＬぴよ子 / 地獄雀！阿蘇さん / ヤル気勢！うっす様 / 大森銀さん / 唸る！叡智通,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,アエネウスと弟くん / 地獄雀！阿蘇さん / ヤル気勢！うっす様 / 大森銀さん / 唸る！叡智通,complete
1,910,910,em-2c51c9073e5a,強化ゆる骨格のススメ,50,1704,1704,12,attribute_guard,-0.3958,-0.4615,-0.375,-0.4517,0.4861,0.8819,強化ゆる骨格のススメ / 乗っとるダム制度君 / 漆黒及び純白のポワン / 月見だよ！叡智州利偉 / 勇者オトシゴ,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / 乗っとるダム制度君 / 漆黒及び純白のポワン / 月見だよ！叡智州利偉 / 勇者オトシゴ,complete
1,911,911,em-e11205ce4a3f,紅蓮のＰＬぴよ子,60,3656,3656,1,attribute_change,-0.4444,-0.5084,-0.375,-0.4517,0.4375,0.8819,紅蓮のＰＬぴよ子 / 地獄雀！阿蘇さん / ヤル気勢！うっす様 / 大森銀さん / 唸る！叡智通,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,アエネウスと弟くん / 地獄雀！阿蘇さん / ヤル気勢！うっす様 / 大森銀さん / 唸る！叡智通,complete
1,912,912,em-2a823144560b,パンのん☆春間,56,3919,3408,0,damage_reduction,-0.4444,-0.5084,-0.375,-0.4528,0.4375,0.8819,パンのん☆春間 / 地獄雀！阿蘇さん / ヤル気勢！うっす様 / 大森銀さん / 唸る！叡智通,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,アエネウスと弟くん / 地獄雀！阿蘇さん / ヤル気勢！うっす様 / 大森銀さん / 唸る！叡智通,complete
1,913,913,em-35dfd8c60675,はぎみタンさん,55,4430,4771,4,aoe_attack,-0.4514,-0.5197,-0.3819,-0.453,0.4306,0.8819,はぎみタンさん / 地獄雀！阿蘇さん / ヤル気勢！うっす様 / 大森銀さん / 唸る！叡智通,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,アエネウスと弟くん / 地獄雀！阿蘇さん / ヤル気勢！うっす様 / 大森銀さん / 唸る！叡智通,complete
1,914,914,em-0ee8cd6c9dab,黄金時代！K・ワンダー,60,3,3,1,multi_hit_attack,-0.5694,-0.6356,-0.3958,-0.4717,0.3125,0.8819,黄金時代！K・ワンダー / ペーチパイセン / ヤル気勢！うっす様 / 夜魔・マヤー / おこしんMK-2,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,アエネウスと弟くん / ペーチパイセン / ヤル気勢！うっす様 / 夜魔・マヤー / おこしんMK-2,complete
1,915,915,em-7fe5a2875793,米倉英子(大学生),55,1,1,555,attack_buff,-0.625,-0.6892,-0.4028,-0.4783,0.2569,0.8819,米倉英子(大学生) / ペーチパイセン / あっぴーの外出 / 夜魔・マヤー / おこしんMK-2,製鉄所★澤先輩 / カルボ姉（ねえ） / 漆黒及び純白のポワン / ちび丸のハロウィン / 巨大カンテツ,大抵カールのせい / ペーチパイセン / あっぴーの外出 / 夜魔・マヤー / おこしんMK-2,complete
