枠,実戦採用順位,単体貢献順位,キャラID,名前,コスト,HP,Power,スキルターン,スキル種類,機会勝率差,安定補正後差,同一4枠差し替え勝率差,差し替え安定補正後差,候補勝率,代替勝率,候補デッキ,代替デッキ,同一4枠差し替えデッキ,評価状態
2,96,97,em-879d09afc46a,アイアン下仁田,17,907,900,2,guard,-0.0972,-0.144,-0.0417,-0.072,0.7986,0.8958,青玉の供犠ぴよ子 / アイアン下仁田 / ????? / ɚすぃとあろま？ / アグスティンさん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / 元キャプテン・hɔーク / ????? / ɚすぃとあろま？ / アグスティンさん,complete
2,97,95,em-6c215846fcb0,アン・ごろう,16,1356,1189,2,attack_buff,-0.0972,-0.1385,-0.0417,-0.0693,0.7986,0.8958,青玉の供犠ぴよ子 / アン・ごろう / ????? / ɚすぃとあろま？ / アグスティンさん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / 元キャプテン・hɔーク / ????? / ɚすぃとあろま？ / アグスティンさん,complete
2,98,98,em-f76821f7daba,スライディング・ケベック,18,2532,1993,1,attack_buff,-0.0972,-0.1504,-0.0486,-0.0869,0.7986,0.8958,青玉の供犠ぴよ子 / スライディング・ケベック / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / zuス様とsiラ様,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / zuス様とsiラ様,complete
2,99,99,em-663696ccf728,夏の一次幹,22,3408,2215,2,attack_buff,-0.0972,-0.144,-0.0556,-0.088,0.7986,0.8958,タキシラ師匠 / 夏の一次幹 / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオニート,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,タキシラ師匠 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオニート,complete
2,100,100,em-dd80c8492923,?????,22,3067,1533,1,attack_buff,-0.0972,-0.1489,-0.0556,-0.1039,0.7986,0.8958,タキシラ師匠 / ????? / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオニート,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,タキシラ師匠 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオニート,complete
2,101,101,em-d65d8f8b3d2e,エズ in スミス,20,3542,1771,1,attribute_guard,-0.0972,-0.1473,-0.0625,-0.0958,0.7986,0.8958,青玉の供犠ぴよ子 / エズ in スミス / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオニート,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオニート,complete
2,102,105,em-210e07c4044b,偉いよ！どうしん先生,19,1245,1155,1,heal,-0.0972,-0.1519,-0.0625,-0.1146,0.7986,0.8958,青玉の供犠ぴよ子 / 偉いよ！どうしん先生 / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオニート,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオニート,complete
2,103,102,em-acc7e76f32c6,満開☆チゥりっぷちゃん,20,563,2957,2,attribute_change,-0.0972,-0.1473,-0.0625,-0.1024,0.7986,0.8958,青玉の供犠ぴよ子 / 満開☆チゥりっぷちゃん / ????? / サンカクドナウ / ジャノメぴよ子,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / 降臨！いつくしーみん / ????? / サンカクドナウ / ジャノメぴよ子,complete
2,104,103,em-3ad7d27f7887,ハワイる水島神人,19,2567,1208,2,guard,-0.0972,-0.1504,-0.0625,-0.1062,0.7986,0.8958,青玉の供犠ぴよ子 / ハワイる水島神人 / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオニート,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオニート,complete
2,105,104,em-c545b5a51997,トリニダの怪人,13,4077,1057,2,skill_reduction,-0.0972,-0.1473,-0.0625,-0.108,0.7986,0.8958,青玉の供犠ぴよ子 / トリニダの怪人 / ????? / 雨降る倉敷のみかん姐 / アグスティンさん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / 元キャプテン・hɔーク / ????? / 雨降る倉敷のみかん姐 / アグスティンさん,partial-skill-support
2,106,106,em-e507272ab5af,フィッシャーマン２,6,400,400,1,heal,-0.0972,-0.1519,-0.0764,-0.1296,0.7986,0.8958,青玉の供犠ぴよ子 / フィッシャーマン２ / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / 夢奈・マコ,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / 夢奈・マコ,complete
2,107,108,em-e4561d587562,幼心のデメ子さん,25,3178,4089,1,attribute_change,-0.1042,-0.1635,0,-0.038,0.7917,0.8958,青玉の供犠ぴよ子 / 幼心のデメ子さん / 超★メジェド様 / ɚすぃとあろま？ / アグスティンさん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / えかちぇたん / 超★メジェド様 / ɚすぃとあろま？ / アグスティンさん,complete
2,108,107,em-6d8ed6eb36b3,えかちぇたん,25,4260,2385,1,multi_hit_attack,-0.1042,-0.1593,0,-0.038,0.7917,0.8958,青玉の供犠ぴよ子 / えかちぇたん / 超★メジェド様 / ɚすぃとあろま？ / アグスティンさん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / 幼心のデメ子さん / 超★メジェド様 / ɚすぃとあろま？ / アグスティンさん,complete
2,109,109,em-410cc22d32bc,アロハる☆水島神人,16,3246,1887,2,attribute_change,-0.1042,-0.1648,-0.0417,-0.072,0.7917,0.8958,日本海女中 / アロハる☆水島神人 / ヴェルラの木こり / ɚすぃとLulu？ / ロータス先輩,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,日本海女中 / スオ面スナイパー / ヴェルラの木こり / ɚすぃとLulu？ / ロータス先輩,complete
2,110,110,em-b9b869c15b9f,ルリマダラー,15,3786,378,2,attribute_guard,-0.1042,-0.1514,-0.0486,-0.0869,0.7917,0.8958,青玉の供犠ぴよ子 / ルリマダラー / ????? / ɚすぃとあろま？ / アグスティンさん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / 元キャプテン・hɔーク / ????? / ɚすぃとあろま？ / アグスティンさん,complete
2,111,111,em-6ead69ef1b01,精霊ブーナッド,16,4025,805,2,heal,-0.1042,-0.1514,-0.0486,-0.0774,0.7917,0.8958,青玉の供犠ぴよ子 / 精霊ブーナッド / ????? / ɚすぃとあろま？ / アグスティンさん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / 元キャプテン・hɔーク / ????? / ɚすぃとあろま？ / アグスティンさん,complete
2,112,112,em-d09d2f80d34e,トマティーナ少佐,16,3748,2130,2,multi_hit_attack,-0.1042,-0.1563,-0.0556,-0.1004,0.7917,0.8958,青玉の供犠ぴよ子 / トマティーナ少佐 / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / zuス様とsiラ様,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / zuス様とsiラ様,complete
2,113,113,em-9991a7ad9a04,ヒラメさん進化中,22,4004,2556,1,attribute_change,-0.1042,-0.1497,-0.0625,-0.0982,0.7917,0.8958,タキシラ師匠 / ヒラメさん進化中 / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオニート,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,タキシラ師匠 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオニート,complete
2,114,114,em-86b9ae60356a,ブーナッドさま,14,2100,400,2,heal,-0.1042,-0.1531,-0.0694,-0.1206,0.7917,0.8958,青玉の供犠ぴよ子 / ブーナッドさま / ????? / 雨降る倉敷のみかん姐 / アグスティンさん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / 元キャプテン・hɔーク / ????? / 雨降る倉敷のみかん姐 / アグスティンさん,complete
2,115,115,em-d5ed773d56cd,夏至祭のヴァサクサ君,18,3976,2156,2,skill_reduction,-0.1111,-0.1651,-0.0486,-0.0869,0.7847,0.8958,日本海女中 / 夏至祭のヴァサクサ君 / 摩陀羅　潮真 / ɚすぃとLulu？ / ロータス先輩,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,日本海女中 / Dr.&萌やﾁﾝｹﾞｰﾙ / 摩陀羅　潮真 / ɚすぃとLulu？ / ロータス先輩,partial-skill-support
2,116,116,em-f8a5ad2fd004,どうしん様,15,805,795,1,heal,-0.1111,-0.1589,-0.0556,-0.0904,0.7847,0.8958,青玉の供犠ぴよ子 / どうしん様 / ????? / ɚすぃとあろま？ / アグスティンさん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / 元キャプテン・hɔーク / ????? / ɚすぃとあろま？ / アグスティンさん,complete
2,117,117,em-b71282ef08a8,出番です！鴨先生！,18,1358,1356,2,guard,-0.1111,-0.1651,-0.0694,-0.1059,0.7847,0.8958,青玉の供犠ぴよ子 / 出番です！鴨先生！ / ????? / かっさーWoo！ / ネオニート,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / メル子大先生 / ????? / かっさーWoo！ / ネオニート,complete
2,118,118,em-f334c541bf84,納得ん★福曼荼羅,17,1763,1860,2,attribute_change,-0.1111,-0.1666,-0.0764,-0.1157,0.7847,0.8958,青玉の供犠ぴよ子 / 納得ん★福曼荼羅 / ????? / サンカクドナウ / ジャノメぴよ子,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / 降臨！いつくしーみん / ????? / サンカクドナウ / ジャノメぴよ子,complete
2,119,119,em-5b3eb6a3a507,なるリッシュ,20,1812,1510,2,attack_buff,-0.1181,-0.1695,-0.0764,-0.1157,0.7778,0.8958,青玉の供犠ぴよ子 / なるリッシュ / ????? / 雨降る倉敷のみかん姐 / ネオニート,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / メル子大先生 / ????? / 雨降る倉敷のみかん姐 / ネオニート,complete
2,120,120,em-679b3b1b58a8,シャフとリサブス,25,2944,3548,1,heal,-0.125,-0.1854,-0.0208,-0.0576,0.7708,0.8958,青玉の供犠ぴよ子 / シャフとリサブス / 超★メジェド様 / ɚすぃとあろま？ / アグスティンさん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / えかちぇたん / 超★メジェド様 / ɚすぃとあろま？ / アグスティンさん,complete
2,121,121,em-5cd1890be20b,イーネちゃんの舟屋,41,3748,4771,1,guard,-0.1389,-0.1999,0.0764,0.0098,0.7569,0.8958,スウェルくん / イーネちゃんの舟屋 / サンカクドナウ / ɚすぃとあろま？ / タイプ：テン,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,スウェルくん / ナポレオーヌ一世 / サンカクドナウ / ɚすぃとあろま？ / タイプ：テン,complete
2,122,122,em-c912b76e4dda,妖怪雪愛さま,15,950,1350,2,attribute_change,-0.1389,-0.1899,-0.0903,-0.1268,0.7569,0.8958,青玉の供犠ぴよ子 / 妖怪雪愛さま / ????? / サンカクドナウ / ハンザギルドさん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / 元キャプテン・hɔーク / ????? / サンカクドナウ / ハンザギルドさん,complete
2,123,124,em-474d7b7d3bbe,イチャン～(から),26,3606,2850,2,aoe_attack,-0.1458,-0.2031,-0.0417,-0.0903,0.75,0.8958,青玉の供犠ぴよ子 / イチャン～(から) / 超★メジェド様 / ɚすぃとあろま？ / アグスティンさん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / えかちぇたん / 超★メジェド様 / ɚすぃとあろま？ / アグスティンさん,complete
2,124,123,em-ca249600bce3,アレス暮らし,24,2737,1932,1,attack_buff,-0.1458,-0.1956,-0.0417,-0.0935,0.75,0.8958,青玉の供犠ぴよ子 / アレス暮らし / 超★メジェド様 / ɚすぃとあろま？ / アグスティンさん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / えかちぇたん / 超★メジェド様 / ɚすぃとあろま？ / アグスティンさん,complete
2,125,125,em-4ea698949c11,侵略成功!?イカ翁,20,1131,1272,2,revive,-0.1458,-0.2031,-0.1042,-0.146,0.75,0.8958,青玉の供犠ぴよ子 / 侵略成功!?イカ翁 / ????? / 雨降る倉敷のみかん姐 / ネオニート,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / メル子大先生 / ????? / 雨降る倉敷のみかん姐 / ネオニート,complete
2,126,126,em-418076b2d218,イシマンガリソ先輩,42,5367,3067,1,attribute_guard,-0.1597,-0.2202,0.0208,-0.0201,0.7361,0.8958,加留多ヘナ造 / イシマンガリソ先輩 / トマティーナ少佐 / ɚすぃとあろま？ / アグスティンさん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,加留多ヘナ造 / イーネちゃんの舟屋 / トマティーナ少佐 / ɚすぃとあろま？ / アグスティンさん,complete
2,127,127,em-7688ea925e5e,瑠璃ノ宮,27,3408,2726,1,damage_reduction,-0.1597,-0.2215,-0.0556,-0.1086,0.7361,0.8958,日本海女中 / 瑠璃ノ宮 / 称えよ☆メジェド様！ / ɚすぃとあろま？ / タイプ：テン,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,日本海女中 / ????? / 称えよ☆メジェド様！ / ɚすぃとあろま？ / タイプ：テン,complete
2,128,128,em-b0799e52d0a8,カヌーイング・ケベック,28,3674,2641,1,attack_buff,-0.1736,-0.2345,-0.0347,-0.0904,0.7222,0.8958,おたべ妖精 / カヌーイング・ケベック / Ｈ・Ｆ・ウーマン / ɚすぃとあろま？ / ネオニート,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,おたべ妖精 / えかちぇたん / Ｈ・Ｆ・ウーマン / ɚすぃとあろま？ / ネオニート,complete
2,129,129,em-b7b738711fb0,ちくわサンド,23,2817,2656,2,attack_buff,-0.1736,-0.2332,-0.0694,-0.1156,0.7222,0.8958,青玉の供犠ぴよ子 / ちくわサンド / 超★メジェド様 / ɚすぃとあろま？ / アグスティンさん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / えかちぇたん / 超★メジェド様 / ɚすぃとあろま？ / アグスティンさん,complete
2,130,130,em-5c142a19c12c,菅大臣・どうしん様,24,2649,2504,1,heal,-0.1736,-0.2345,-0.0694,-0.1206,0.7222,0.8958,青玉の供犠ぴよ子 / 菅大臣・どうしん様 / 超★メジェド様 / ɚすぃとあろま？ / アグスティンさん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / えかちぇたん / 超★メジェド様 / ɚすぃとあろま？ / アグスティンさん,complete
2,131,132,em-ecc88d69f40d,恋愛成就☆どうしん様,25,2649,2504,1,heal,-0.1806,-0.243,-0.0764,-0.1296,0.7153,0.8958,青玉の供犠ぴよ子 / 恋愛成就☆どうしん様 / 超★メジェド様 / ɚすぃとあろま？ / アグスティンさん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / えかちぇたん / 超★メジェド様 / ɚすぃとあろま？ / アグスティンさん,complete
2,132,131,em-6c5a2955b199,ほぼネ甲ネイ・テウケ,26,3059,2737,2,attack_buff,-0.1806,-0.243,-0.0764,-0.1265,0.7153,0.8958,青玉の供犠ぴよ子 / ほぼネ甲ネイ・テウケ / 超★メジェド様 / ɚすぃとあろま？ / アグスティンさん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / えかちぇたん / 超★メジェド様 / ɚすぃとあろま？ / アグスティンさん,complete
2,133,133,em-269e75871422,瑠璃☆瑠璃,27,2726,2181,1,damage_reduction,-0.1806,-0.243,-0.0764,-0.1265,0.7153,0.8958,日本海女中 / 瑠璃☆瑠璃 / 称えよ☆メジェド様！ / ɚすぃとあろま？ / タイプ：テン,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,日本海女中 / ????? / 称えよ☆メジェド様！ / ɚすぃとあろま？ / タイプ：テン,complete
2,134,134,em-b78d9042e361,サルパちゃん,28,4362,3748,2,multi_hit_attack,-0.1806,-0.2442,-0.0764,-0.1232,0.7153,0.8958,日本海女中 / サルパちゃん / 称えよ☆メジェド様！ / ɚすぃとあろま？ / タイプ：テン,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,日本海女中 / ????? / 称えよ☆メジェド様！ / ɚすぃとあろま？ / タイプ：テン,complete
2,135,135,em-583f38470462,さくらエビライダー,26,2414,2414,2,attribute_change,-0.1875,-0.2513,-0.0833,-0.1355,0.7083,0.8958,青玉の供犠ぴよ子 / さくらエビライダー / 超★メジェド様 / ɚすぃとあろま？ / アグスティンさん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / えかちぇたん / 超★メジェド様 / ɚすぃとあろま？ / アグスティンさん,complete
2,136,136,em-8de6e4494a60,称えよ☆メジェド様！,25,2415,2415,2,guard,-0.1944,-0.2572,-0.0903,-0.1414,0.7014,0.8958,青玉の供犠ぴよ子 / 称えよ☆メジェド様！ / 超★メジェド様 / ɚすぃとあろま？ / アグスティンさん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / えかちぇたん / 超★メジェド様 / ɚすぃとあろま？ / アグスティンさん,complete
2,137,137,em-94a55ee81090,瑠璃の君,27,3067,2453,1,damage_reduction,-0.1944,-0.2584,-0.0903,-0.143,0.7014,0.8958,日本海女中 / 瑠璃の君 / 称えよ☆メジェド様！ / ɚすぃとあろま？ / タイプ：テン,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,日本海女中 / ????? / 称えよ☆メジェド様！ / ɚすぃとあろま？ / タイプ：テン,complete
2,138,138,em-4dc27428f645,よりりんＫ林スタイル,24,2576,2576,2,attribute_change,-0.2014,-0.2643,-0.0972,-0.1489,0.6944,0.8958,青玉の供犠ぴよ子 / よりりんＫ林スタイル / 超★メジェド様 / ɚすぃとあろま？ / アグスティンさん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / えかちぇたん / 超★メジェド様 / ɚすぃとあろま？ / アグスティンさん,complete
2,139,139,em-cb9a138787d0,摩陀羅　潮真,27,7194,1741,2,attribute_guard,-0.2083,-0.2713,-0.1042,-0.1563,0.6875,0.8958,日本海女中 / 摩陀羅　潮真 / 称えよ☆メジェド様！ / ɚすぃとあろま？ / タイプ：テン,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,日本海女中 / ????? / 称えよ☆メジェド様！ / ɚすぃとあろま？ / タイプ：テン,complete
2,140,140,em-814e01d05463,非伝説の潮真,60,7535,2423,1,attribute_guard,-0.2153,-0.2758,0.0139,-0.0427,0.6806,0.8958,総統エビユルゲ / 非伝説の潮真 / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,総統エビユルゲ / 綺麗なソフィアさん / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん,complete
2,141,141,em-313faf3b400a,バルパラ★イソ子,36,3237,3067,1,attribute_guard,-0.2153,-0.2832,-0.0139,-0.0676,0.6806,0.8958,日本海女中 / バルパラ★イソ子 / トマティーナ少佐 / ɚすぃとあろま？ / まそお姉ちゃん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,日本海女中 / イーネちゃんの舟屋 / トマティーナ少佐 / ɚすぃとあろま？ / まそお姉ちゃん,complete
2,142,142,em-d1302899cad6,ナポレオーヌ一世,32,3512,2930,1,attack_buff,-0.2153,-0.2931,-0.0764,-0.143,0.6806,0.8958,スウェルくん / ナポレオーヌ一世 / サンカクドナウ / ɚすぃとあろま？ / タイプ：テン,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,スウェルくん / イーネちゃんの舟屋 / サンカクドナウ / ɚすぃとあろま？ / タイプ：テン,complete
2,143,143,em-cdfbe8acd59f,はんばー先輩,24,4444,563,2,revive,-0.2153,-0.2744,-0.1111,-0.1734,0.6806,0.8958,青玉の供犠ぴよ子 / はんばー先輩 / 超★メジェド様 / ɚすぃとあろま？ / アグスティンさん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / えかちぇたん / 超★メジェド様 / ɚすぃとあろま？ / アグスティンさん,complete
2,144,144,em-cc5e3cfa7400,綺麗なソフィアさん,62,7157,1704,1,multi_hit_attack,-0.2222,-0.2854,0,-0.067,0.6736,0.8958,青玉の供犠ぴよ子 / 綺麗なソフィアさん / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / 非伝説の潮真 / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん,complete
2,145,146,em-ea05427d05f5,ナポレオーヌくん,32,3121,2603,1,attack_buff,-0.2222,-0.3012,-0.0833,-0.1515,0.6736,0.8958,スウェルくん / ナポレオーヌくん / サンカクドナウ / ɚすぃとあろま？ / タイプ：テン,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,スウェルくん / イーネちゃんの舟屋 / サンカクドナウ / ɚすぃとあろま？ / タイプ：テン,complete
2,146,145,em-3767457f6cce,ｷﾗﾒｷﾒﾗ☆ヒラメ様,40,5367,2215,1,attribute_change,-0.2222,-0.2937,-0.0833,-0.1515,0.6736,0.8958,スウェルくん / ｷﾗﾒｷﾒﾗ☆ヒラメ様 / サンカクドナウ / ɚすぃとあろま？ / タイプ：テン,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,スウェルくん / イーネちゃんの舟屋 / サンカクドナウ / ɚすぃとあろま？ / タイプ：テン,complete
2,147,147,em-8b710fe84fda,モチノ・ウオ丸,32,3902,3254,1,attack_buff,-0.2292,-0.2961,-0.0694,-0.1292,0.6667,0.8958,大正義・フクちゃん / モチノ・ウオ丸 / 漆黒及び純白のポワン / ɚすぃとあろま？ / タイプ：テン,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,大正義・フクちゃん / イーネちゃんの舟屋 / 漆黒及び純白のポワン / ɚすぃとあろま？ / タイプ：テン,complete
2,148,148,em-ee43bce0e25f,vにゅーさん,51,3567,5271,1,damage_reduction,-0.2361,-0.3077,-0.0139,-0.0909,0.6597,0.8958,青玉の供犠ぴよ子 / vにゅーさん / ハワイる水島神人 / ɚすぃとあろま？ / アグスティンさん,星の白金ぴよ子 / 元キャプテン・hɔーク / ????? / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ロータス先輩,青玉の供犠ぴよ子 / イシマンガリソ先輩 / ハワイる水島神人 / ɚすぃとあろま？ / アグスティンさん,complete
