枠,順位,キャラID,名前,コスト,HP,Power,スキルターン,スキル種類,機会勝率差,安定補正後差,候補勝率,代替勝率,候補デッキ,代替デッキ,評価状態
1,1421,em-aeb1959eaece,ＫＲ２ジョー軍曹,9,394,1010,4,attack_buff,-0.1864,-0.2648,0.4931,0.6795,ＫＲ２ジョー軍曹 / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1422,em-6e1b672bdbe8,いやひこにゃん,18,2718,1057,3,delay,-0.1864,-0.2648,0.4931,0.6795,いやひこにゃん / カルボ姉（ねえ） / 祭り始めの蟹男 / 時のプラズマ / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,partial-skill-support
1,1423,em-70f1d39031ed,うにうにする虎,50,6816,681,0,attack_buff,-0.1864,-0.2651,0.4931,0.6795,うにうにする虎 / ペーチパイセン / 祭り始めの蟹男 / 時のプラズマ / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1424,em-2849b1a72ff2,生足魅惑の☆ハクさん,80,11246,5112,5,attack_buff,-0.1934,-0.2655,0.4861,0.6795,生足魅惑の☆ハクさん / ウナギーヌ課長 / どんこ太郎 / タミちゃん / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1425,em-5b97cf2d5a88,やまたのおろちん,40,2726,2726,3,multi_hit_attack,-0.2003,-0.2656,0.4792,0.6795,やまたのおろちん / ペーチパイセン / 祭り始めの蟹男 / 時のプラズマ / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1426,em-2f3883a74098,jaック・ザ・ナイト,10,1408,1267,4,multi_hit_attack,-0.1864,-0.2658,0.4931,0.6795,jaック・ザ・ナイト / カルボ姉（ねえ） / 祭り始めの蟹男 / 巳ーちゃんさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1427,em-dc3f141a4c92,天の民草トッキー,20,1200,1200,5,attack_buff,-0.1864,-0.2658,0.4931,0.6795,天の民草トッキー / カルボ姉（ねえ） / 祭り始めの蟹男 / 時のプラズマ / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1428,em-f647c6633f95,爆誕！さくどん,42,3408,4260,7,delay,-0.1934,-0.2666,0.4861,0.6795,爆誕！さくどん / カルボ姉（ねえ） / 祭り始めの蟹男 / 時のプラズマ / パワフル☆ばん馬ばん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,partial-skill-support
1,1429,em-2741e80418d1,小町さま,18,1887,1887,5,aoe_attack,-0.1864,-0.2668,0.4931,0.6795,小町さま / カルボ姉（ねえ） / 祭り始めの蟹男 / 時のプラズマ / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1430,em-549e080062a7,ぶんぶくん,22,1550,895,4,revive,-0.1864,-0.2668,0.4931,0.6795,ぶんぶくん / カルボ姉（ねえ） / 祭り始めの蟹男 / 時のプラズマ / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1431,em-b4d8c230226b,風林火山のぶくろ！,40,4089,4430,5,aoe_attack,-0.1934,-0.2677,0.4861,0.6795,風林火山のぶくろ！ / カルボ姉（ねえ） / 祭り始めの蟹男 / 時のプラズマ / 今週のさだわん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1432,em-b1988954d3bc,織田フィナーレ,50,2556,5964,5,multi_hit_attack,-0.1934,-0.2677,0.4861,0.6795,織田フィナーレ / ペーチパイセン / エルジェムさん / 時のプラズマ / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1433,em-4206205a0bb1,リュウ・ツカイ,60,5708,4515,2,attack_buff,-0.2003,-0.268,0.4792,0.6795,リュウ・ツカイ / ペーチパイセン / エルジェムさん / 時のプラズマ / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1434,em-623023f3cb8c,嫁劇！くーにゃん,50,2556,6816,4,attack_buff,-0.2003,-0.268,0.4792,0.6795,嫁劇！くーにゃん / ペーチパイセン / 祭り始めの蟹男 / 時のプラズマ / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1435,em-68c24ce7bf95,女帝！カるたーニャ,40,3408,3408,4,attack_buff,-0.1934,-0.2688,0.4861,0.6795,女帝！カるたーニャ / ペーチパイセン / 祭り始めの蟹男 / 時のプラズマ / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1436,em-c8baf5b3e504,斑鳩の太子くん,36,4260,2896,4,heal,-0.1934,-0.2688,0.4861,0.6795,斑鳩の太子くん / カルボ姉（ねえ） / 祭り始めの蟹男 / 時のプラズマ / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1437,em-9a400a6535d5,ｸﾗﾌﾄｼﾞﾝｼﾞｬｰの妖精,44,5054,5006,4,skill_reduction,-0.1934,-0.2688,0.4861,0.6795,ｸﾗﾌﾄｼﾞﾝｼﾞｬｰの妖精 / ペーチパイセン / 祭り始めの蟹男 / 時のプラズマ / 今週のさだわん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,partial-skill-support
1,1438,em-e49404c0e4be,?????,43,5350,2712,3,attack_buff,-0.1934,-0.2688,0.4861,0.6795,????? / ペーチパイセン / 祭り始めの蟹男 / 時のプラズマ / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1439,em-9ffce070b31f,レモなんとかさん,40,5793,2215,3,revive,-0.1864,-0.2691,0.4931,0.6795,レモなんとかさん / ペーチパイセン / 祭り始めの蟹男 / 時のプラズマ / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1440,em-7d756ba8373e,謹賀新年のびゃこ,47,2300,6219,4,attack_buff,-0.1934,-0.2691,0.4861,0.6795,謹賀新年のびゃこ / カルボ姉（ねえ） / エルジェムさん / 時のプラズマ / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1441,em-e51e56c23fa1,上級国民ロヴィーサ,44,2832,2984,4,attribute_guard,-0.2003,-0.2692,0.4792,0.6795,上級国民ロヴィーサ / ウルルさんは役者やで / 祭り始めの蟹男 / 時のプラズマ / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1442,em-6d1e4c915f30,チートモードな楽趣味さん,48,5964,1278,1,multi_hit_attack,-0.1864,-0.2701,0.4931,0.6795,チートモードな楽趣味さん / ペーチパイセン / 祭り始めの蟹男 / 時のプラズマ / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1443,em-ea0b1e4c739b,イタ子大師匠,18,564,1269,4,revive,-0.2073,-0.2701,0.4722,0.6795,イタ子大師匠 / ペーチパイセン / 祭り始めの蟹男 / 肉食ドゥブロさん / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1444,em-ea000314e767,ＫＲ２ジョー少佐,13,921,2476,3,attack_buff,-0.2003,-0.2715,0.4792,0.6795,ＫＲ２ジョー少佐 / カルボ姉（ねえ） / 祭り始めの蟹男 / ハンドさんの匍匐前進 / いーびルン,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1445,em-f3091896bc28,腹話フック,15,1610,3220,4,multi_hit_attack,-0.2003,-0.2715,0.4792,0.6795,腹話フック / カルボ姉（ねえ） / 祭り始めの蟹男 / 肉食ドゥブロさん / いーびルン,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1446,em-2eebc4f8633d,すわっ！かつより君,60,5350,4771,5,aoe_attack,-0.2003,-0.2715,0.4792,0.6795,すわっ！かつより君 / ペーチパイセン / エルジェムさん / 時のプラズマ / ぜんまるくんさん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1447,em-a058dba31969,月見だよ！叡智州利偉,10,1100,2002,4,attack_buff,-0.2003,-0.2715,0.4792,0.6795,月見だよ！叡智州利偉 / カルボ姉（ねえ） / 祭り始めの蟹男 / 肉食ドゥブロさん / いーびルン,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1448,em-48a7e7dd243f,鮫男子・ニタりん,60,4601,7157,3,multi_hit_attack,-0.2003,-0.2715,0.4792,0.6795,鮫男子・ニタりん / ペーチパイセン / 顕花植物王熊ぐっすん / 時のプラズマ / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1449,em-4533a7697d48,謀反人ミッツ,60,6645,4430,3,damage_reduction,-0.2003,-0.2726,0.4792,0.6795,謀反人ミッツ / ペーチパイセン / エルジェムさん / 時のプラズマ / ぜんまるくんさん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1450,em-32f5c4968406,正月カナちゃん。,66,5282,5282,6,revive,-0.2003,-0.2726,0.4792,0.6795,正月カナちゃん。 / ペーチパイセン / エルジェムさん / くまのたん / 今週のさだわん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1451,em-3e2d46063b3e,なっとくん様,70,8026,4618,1,skill_reduction,-0.2003,-0.2726,0.4792,0.6795,なっとくん様 / ペーチパイセン / スーリヤ様が見てる / 郷くん / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,partial-skill-support
1,1452,em-2e6dfffcc947,グレート三重子ちゃん,50,4473,4473,0,attribute_change,-0.1934,-0.2729,0.4861,0.6795,グレート三重子ちゃん / ペーチパイセン / 祭り始めの蟹男 / 時のプラズマ / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1453,em-a882d269c658,郷先輩,16,1400,1200,4,damage_reduction,-0.1934,-0.2729,0.4861,0.6795,郷先輩 / カルボ姉（ねえ） / 祭り始めの蟹男 / 時のプラズマ / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1454,em-a68c8ce48bea,こんにゃく姫,37,5964,2726,7,attack_buff,-0.1934,-0.2732,0.4861,0.6795,こんにゃく姫 / ペーチパイセン / 祭り始めの蟹男 / 時のプラズマ / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1455,em-062228a8b4d2,キャニオン雄大,25,2737,2737,5,attack_buff,-0.2003,-0.2737,0.4792,0.6795,キャニオン雄大 / カルボ姉（ねえ） / 祭り始めの蟹男 / 時のプラズマ / いーびルン,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1456,em-f5955c15b029,ばんば新年2026,60,7668,3438,1,attack_buff,-0.2003,-0.2737,0.4792,0.6795,ばんば新年2026 / ペーチパイセン / 顕花植物王熊ぐっすん / 時のプラズマ / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1457,em-0a34a4b839d5,堕落勇者オトシゴ,60,4732,5111,8,damage_reduction,-0.2003,-0.2758,0.4792,0.6795,堕落勇者オトシゴ / ペーチパイセン / エルジェムさん / 時のプラズマ / ぜんまるくんさん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1458,em-67c9c425e81c,大いなる奇なる皇女,60,4260,4260,5,multi_hit_attack,-0.2073,-0.2762,0.4722,0.6795,大いなる奇なる皇女 / ペーチパイセン / エルジェムさん / 時のプラズマ / ぜんまるくんさん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1459,em-814e01d05463,非伝説の潮真,60,7535,2423,1,attribute_guard,-0.2003,-0.2772,0.4792,0.6795,非伝説の潮真 / ペーチパイセン / 顕花植物王熊ぐっすん / 時のプラズマ / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1460,em-dff6ba115611,トゥーさん,44,3067,3067,3,revive,-0.2073,-0.2774,0.4722,0.6795,トゥーさん / ウルルさんは役者やで / 祭り始めの蟹男 / 時のプラズマ / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1461,em-9f9bdf00a915,ハンドフィッシュさん,27,1635,2862,3,damage_reduction,-0.2073,-0.2785,0.4722,0.6795,ハンドフィッシュさん / カルボ姉（ねえ） / 祭り始めの蟹男 / 時のプラズマ / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1462,em-0e2c4b783eb7,南極翁・カノープス,55,3408,5964,7,multi_hit_attack,-0.2073,-0.2785,0.4722,0.6795,南極翁・カノープス / ペーチパイセン / エルジェムさん / 時のプラズマ / 今週のさだわん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1463,em-fa2d14d3eb33,大天姿☆ぴよ子,46,7572,756,5,skill_reduction,-0.2003,-0.28,0.4792,0.6795,大天姿☆ぴよ子 / ペーチパイセン / 祭り始めの蟹男 / 明日香大明神 / いーびルン,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,partial-skill-support
1,1464,em-daac43f51729,四悪妖・鵺,88,9542,5964,1,attribute_change,-0.1934,-0.2806,0.4861,0.6795,四悪妖・鵺 / かずらちゃん / デンマーくん / くーさん / 大森さん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1465,em-a11a3441fd8e,レンネルアルケニー,43,2896,3919,2,damage_reduction,-0.2073,-0.2807,0.4722,0.6795,レンネルアルケニー / ウルルさんは役者やで / 祭り始めの蟹男 / 時のプラズマ / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1466,em-faea6a503d7f,討ち入り☆花子,58,5350,4907,3,aoe_attack,-0.2142,-0.2809,0.4653,0.6795,討ち入り☆花子 / ペーチパイセン / エルジェムさん / 明日香大明神 / いーびルン,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1467,em-c0b8a38b4040,鹿喰らいの狼マン,47,4771,3748,2,multi_hit_attack,-0.2073,-0.2818,0.4722,0.6795,鹿喰らいの狼マン / ペーチパイセン / 祭り始めの蟹男 / 時のプラズマ / 今週のさだわん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1468,em-99460641a41d,奇岩妖精ペリバじゃん,40,6816,852,3,attack_buff,-0.2003,-0.2831,0.4792,0.6795,奇岩妖精ペリバじゃん / ペーチパイセン / 祭り始めの蟹男 / 時のプラズマ / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1469,em-3ff69ed35fe7,wiーん・ザ・ウルフ,19,2898,2898,4,attribute_change,-0.2073,-0.285,0.4722,0.6795,wiーん・ザ・ウルフ / カルボ姉（ねえ） / 祭り始めの蟹男 / ハンドさんの匍匐前進 / いーびルン,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1470,em-7941e8376c00,堕楽・ぴよボロス,46,756,7572,4,attack_buff,-0.2073,-0.285,0.4722,0.6795,堕楽・ぴよボロス / ペーチパイセン / 祭り始めの蟹男 / 時のプラズマ / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1471,em-45d954b40bc4,ジェラする？かめ姫,60,4941,3237,3,multi_hit_attack,-0.2142,-0.2855,0.4653,0.6795,ジェラする？かめ姫 / ペーチパイセン / エルジェムさん / 時のプラズマ / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1472,em-ab3947962bd3,姫騎士なコンクさん,60,4856,3237,1,damage_reduction,-0.2142,-0.2855,0.4653,0.6795,姫騎士なコンクさん / ペーチパイセン / エルジェムさん / 時のプラズマ / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1473,em-54cb13a72721,不思議の海のモヅルン,60,6475,4941,3,attribute_guard,-0.2142,-0.2867,0.4653,0.6795,不思議の海のモヅルン / ペーチパイセン / エルジェムさん / 時のプラズマ / ぜんまるくんさん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1474,em-9d7275c7d84e,ハンドさんの匍匐前進,27,1840,3220,3,damage_reduction,-0.2142,-0.2867,0.4653,0.6795,ハンドさんの匍匐前進 / カルボ姉（ねえ） / 祭り始めの蟹男 / 時のプラズマ / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1475,em-124d2df2b85e,ディオクレ君,23,2416,1449,4,skill_reduction,-0.2142,-0.2867,0.4653,0.6795,ディオクレ君 / カルボ姉（ねえ） / 祭り始めの蟹男 / 時のプラズマ / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,partial-skill-support
1,1476,em-03ca4c2f4e9d,勝手にストゥッツさん,51,6560,3786,0,attribute_change,-0.2212,-0.2867,0.4583,0.6795,勝手にストゥッツさん / ペーチパイセン / エルジェムさん / 時のプラズマ / いーびルン,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1477,em-4eda1d55d2fb,ガッサと5人の小ｷﾉｺ,60,5680,4089,2,revive,-0.2142,-0.287,0.4653,0.6795,ガッサと5人の小ｷﾉｺ / ペーチパイセン / エルジェムさん / 時のプラズマ / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1478,em-ceb860c3dbdd,美姫お市,60,5964,2556,0,attack_buff,-0.2142,-0.2878,0.4653,0.6795,美姫お市 / ペーチパイセン / エルジェムさん / 時のプラズマ / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1479,em-371b0bc06848,やっとの神,50,2933,2919,3,multi_hit_attack,-0.2142,-0.2878,0.4653,0.6795,やっとの神 / ペーチパイセン / 祭り始めの蟹男 / 時のプラズマ / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1480,em-29be2edf2271,餅子・ﾏｰﾒｲﾄﾞｽﾀｲﾙ,60,4797,5308,5,damage_reduction,-0.2212,-0.2879,0.4583,0.6795,餅子・ﾏｰﾒｲﾄﾞｽﾀｲﾙ / ペーチパイセン / エルジェムさん / 時のプラズマ / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1481,em-bffb26ad3975,アイヌ☆らっくるん,60,2896,6645,2,attack_buff,-0.2142,-0.2899,0.4653,0.6795,アイヌ☆らっくるん / ペーチパイセン / 顕花植物王熊ぐっすん / 時のプラズマ / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1482,em-4805525cb8a4,ｴﾝｾﾞﾘｯｸ☆エンゼル,60,6816,4771,3,heal,-0.2142,-0.2899,0.4653,0.6795,ｴﾝｾﾞﾘｯｸ☆エンゼル / ペーチパイセン / エルジェムさん / 時のプラズマ / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1483,em-32dd2642183e,ハイパーハンギョジン,60,5889,3996,3,attack_buff,-0.2281,-0.2899,0.4514,0.6795,ハイパーハンギョジン / ペーチパイセン / エルジェムさん / 時のプラズマ / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1484,em-41c5d9f739e4,健やか泰三,44,3052,5964,5,revive,-0.2142,-0.291,0.4653,0.6795,健やか泰三 / ウルルさんは役者やで / 祭り始めの蟹男 / 時のプラズマ / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1485,em-a78326864213,発音王・S・サイアン,88,10650,6560,8,attack_buff,-0.2073,-0.2919,0.4722,0.6795,発音王・S・サイアン / かずらちゃん / デンマーくん / くーさん / 大森さん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1486,em-5243f0a3b3b5,猫毘沙門天,47,4430,4089,5,aoe_attack,-0.2212,-0.2926,0.4583,0.6795,猫毘沙門天 / カルボ姉（ねえ） / 祭り始めの蟹男 / くまのたん / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1487,em-2905dc6523ff,都会の貴腐人,44,6475,2811,6,revive,-0.2212,-0.2927,0.4583,0.6795,都会の貴腐人 / ペーチパイセン / 祭り始めの蟹男 / 時のプラズマ / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1488,em-e84c5851ba6b,地下大河のルーシー,73,7668,2641,1,attack_buff,-0.2212,-0.2937,0.4583,0.6795,地下大河のルーシー / ペーチパイセン / どんこ太郎 / 郷くん / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1489,em-2998c94ac8cc,ギガ☆キプちゃん,28,1874,1874,4,multi_hit_attack,-0.2212,-0.2937,0.4583,0.6795,ギガ☆キプちゃん / カルボ姉（ねえ） / 祭り始めの蟹男 / 時のプラズマ / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1490,em-3fef7ee3dc51,トゥバタハのシレーナ,60,3919,4601,3,aoe_attack,-0.2212,-0.2937,0.4583,0.6795,トゥバタハのシレーナ / ペーチパイセン / エルジェムさん / 時のプラズマ / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1491,em-32ef1535a66a,ハバキたん,60,6816,4260,3,damage_reduction,-0.2281,-0.2937,0.4514,0.6795,ハバキたん / ペーチパイセン / エルジェムさん / 時のプラズマ / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1492,em-a9738b409d24,カジランガ守り隊員,45,7668,1533,2,attack_buff,-0.2212,-0.2938,0.4583,0.6795,カジランガ守り隊員 / ペーチパイセン / 祭り始めの蟹男 / 明日香大明神 / いーびルン,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1493,em-c89260e1ef3b,曲芸師・ブンブク,60,6305,2996,4,revive,-0.2281,-0.2939,0.4514,0.6795,曲芸師・ブンブク / ペーチパイセン / エルジェムさん / 時のプラズマ / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1494,em-b791d78202d5,英国面の本気,38,6816,1363,5,multi_hit_attack,-0.2142,-0.294,0.4653,0.6795,英国面の本気 / ペーチパイセン / 祭り始めの蟹男 / 時のプラズマ / 腹話フック,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1495,em-55828eea72b7,スーリヤ大先輩,48,5360,1951,2,aoe_attack,-0.2142,-0.295,0.4653,0.6795,スーリヤ大先輩 / ペーチパイセン / 祭り始めの蟹男 / 時のプラズマ / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1496,em-638abcb1284e,パレンケＶＲＳ,49,5282,3386,2,guard,-0.2212,-0.2958,0.4583,0.6795,パレンケＶＲＳ / ペーチパイセン / 祭り始めの蟹男 / 時のプラズマ / 今週のさだわん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1497,em-4c03ad40dce9,源のゴライコー,75,7923,6390,4,attack_buff,-0.2212,-0.2958,0.4583,0.6795,源のゴライコー / ペーチパイセン / スーリヤ様が見てる / タミちゃん / パワフル☆ばん馬ばん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1498,em-7f6d8a20493b,寝起きのクラリス,60,7668,1704,0,heal,-0.2212,-0.2958,0.4583,0.6795,寝起きのクラリス / ペーチパイセン / エルジェムさん / 時のプラズマ / ぜんまるくんさん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1499,em-36d4f380dee2,ギャングなウツ雄様,60,4856,4856,5,damage_reduction,-0.2212,-0.2969,0.4583,0.6795,ギャングなウツ雄様 / ペーチパイセン / エルジェムさん / 時のプラズマ / ぜんまるくんさん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1500,em-5e492c884ca0,三貴子素戔嗚,75,8946,6475,5,multi_hit_attack,-0.2212,-0.2969,0.4583,0.6795,三貴子素戔嗚 / ペーチパイセン / スーリヤ様が見てる / タミちゃん / パワフル☆ばん馬ばん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1501,em-cb0ef748882f,八狗神伏姫様,35,5538,2130,4,guard,-0.2212,-0.2969,0.4583,0.6795,八狗神伏姫様 / カルボ姉（ねえ） / 祭り始めの蟹男 / 時のプラズマ / くーにょん,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
1,1502,em-2a823144560b,パンのん☆春間,56,3919,3408,0,damage_reduction,-0.2281,-0.2973,0.4514,0.6795,パンのん☆春間 / ペーチパイセン / エルジェムさん / 明日香大明神 / いーびルン,讃岐・S.K.O.T神 / ペーチパイセン / 三貴子ツクヨミ / タミちゃん / 芳一くん,complete
